Interval Start,Internal CO2 (tonnes),Exported CO2 (tonnes),Imported CO2 (tonnes),Load,VRE,Total_CO2_Emissions,delta_Load,delta_VRE,delta_Total_CO2_Emissions
2025-11-13 10:00:00+00:00,4064.1888,1254.53343591,0.0,4739.0,2416.0,2809.65536409,4.0,145.0,-38.32765906499981
2025-11-13 11:00:00+00:00,4054.209765,1241.3738103,17.14216776,4802.0,2453.0,2829.97812246,63.0,37.0,20.322758369999974
2025-11-13 12:00:00+00:00,4187.021648999999,1331.781145845,1.093157925,4873.0,2651.0,2856.33366108,71.0,198.0,26.35553862000006
2025-11-13 13:00:00+00:00,4441.3056045,1267.998782865,42.097012740000004,5346.0,2467.0,3215.403834375,473.0,-184.0,359.0701732949997
2025-11-13 14:00:00+00:00,4471.696302,1180.6014871500001,0.0,5776.0,2750.0,3291.09481485,430.0,283.0,75.69098047500029
2025-11-13 15:00:00+00:00,4049.66476815,1340.92466346,46.62386589,5739.0,3998.0,2755.36397058,-37.0,1248.0,-535.73084427
2025-11-13 16:00:00+00:00,3668.0936853000003,1352.33523639,47.232587025,5767.0,4879.0,2362.991035935,28.0,881.0,-392.372934645
2025-11-13 17:00:00+00:00,3554.656551345,1306.6720794149999,0.0,5796.0,5402.0,2247.98447193,29.0,523.0,-115.0065640050002
2025-11-13 18:00:00+00:00,3339.7108590000003,1217.063973855,0.0,5956.0,5734.0,2122.646885145,160.0,332.0,-125.33758678499998
2025-11-13 19:00:00+00:00,2993.71775748,915.446733795,0.0,5696.0,4728.0,2078.271023685,-260.0,-1006.0,-44.375861460000124
2025-11-13 20:00:00+00:00,2820.368311755,482.45005484999996,290.04881694,5531.0,2649.0,2627.967073845,-165.0,-2079.0,549.6960501600001
2025-11-13 21:00:00+00:00,3064.8338040000003,798.59858424,161.71751965500002,5571.0,2978.0,2427.952739415,40.0,329.0,-200.01433442999996
2025-11-13 22:00:00+00:00,2986.96467234,805.423336995,267.341069205,5552.0,2707.0,2448.88240455,-19.0,-271.0,20.92966513500005
2025-11-13 23:00:00+00:00,3549.383992125,680.826920355,354.859020525,5561.0,1401.0,3223.416092295,9.0,-1306.0,774.533687745
2025-11-14 00:00:00+00:00,4252.973998500001,981.4054335900001,268.30722123,5573.0,823.0,3539.87578614,12.0,-578.0,316.45969384499995
2025-11-14 01:00:00+00:00,4169.512978500001,1127.9693350050002,276.425619795,5549.0,1216.0,3317.96926329,-24.0,393.0,-221.90652284999987
2025-11-14 02:00:00+00:00,4120.071396,1095.3424264799999,64.19422497000001,5244.0,1613.0,3088.9231944900002,-305.0,397.0,-229.04606879999983
2025-11-14 03:00:00+00:00,4065.4806314400003,1164.227705085,54.78943807500001,5235.0,1961.0,2956.04236443,-9.0,348.0,-132.88083006000033
2025-11-14 04:00:00+00:00,3848.3132430299997,1156.29618663,33.402551700000004,5141.0,2199.0,2725.4196081000005,-94.0,238.0,-230.62275632999945
2025-11-14 05:00:00+00:00,3745.0120870799997,1178.4696024,52.54778394,4895.0,2258.0,2619.09026862,-246.0,59.0,-106.32933948000027
2025-11-14 06:00:00+00:00,3837.9368610000006,1293.283843185,67.344878475,4732.0,2248.0,2611.99789629,-163.0,-10.0,-7.092372330000217
2025-11-14 07:00:00+00:00,3574.128370185,1179.722424885,94.48513212,4693.0,2302.0,2488.8910774200003,-39.0,54.0,-123.10681886999964
2025-11-14 08:00:00+00:00,3077.56342392,943.7917291200001,72.56572815,4566.0,2363.0,2206.33742295,-127.0,61.0,-282.5536544700003
2025-11-14 09:00:00+00:00,2890.5635655,771.7640519400001,98.10298590000001,4508.0,2337.0,2216.90249946,-58.0,-26.0,10.565076509999926
2025-11-14 10:00:00+00:00,3056.487702,778.5588675900001,114.088492785,4475.0,2221.0,2392.017327195,-33.0,-116.0,175.11482773499984
2025-11-14 11:00:00+00:00,3157.6388294999997,759.44629401,121.40131107,4519.0,2042.0,2519.59384656,44.0,-179.0,127.57651936500042
2025-11-14 12:00:00+00:00,3439.5919275,818.381567535,142.64486221500002,4680.0,1932.0,2763.85522218,161.0,-110.0,244.26137561999985
2025-11-14 13:00:00+00:00,3440.1362384999998,748.4911279500001,191.67548991,4977.0,1904.0,2883.3206004599997,297.0,-28.0,119.46537827999964
2025-11-14 14:00:00+00:00,3394.323396,582.974317515,272.688017595,5379.0,1978.0,3084.03709608,402.0,74.0,200.7164956200004
2025-11-14 15:00:00+00:00,3113.826329925,459.99722610000003,318.88550653500005,5532.0,2303.0,2972.7146103600003,153.0,325.0,-111.3224857199998
2025-11-14 16:00:00+00:00,2984.5479315000002,389.4000894,313.3054116,5666.0,2602.0,2908.4532537,134.0,299.0,-64.26135666000027
2025-11-14 17:00:00+00:00,2964.055529535,420.93928310999996,341.51070043500005,5828.0,3037.0,2884.62694686,162.0,435.0,-23.826306840000143
2025-11-14 18:00:00+00:00,3018.060252585,544.9469366850001,227.15912400000002,5818.0,3352.0,2700.2724399,-10.0,315.0,-184.35450695999998
2025-11-14 19:00:00+00:00,2870.1519030000004,573.16129737,235.86628563,5681.0,3583.0,2532.8568912600003,-137.0,231.0,-167.41554863999954
2025-11-14 20:00:00+00:00,2926.5243789,557.9913498000001,225.67315497,5689.0,3542.0,2594.20618407,8.0,-41.0,61.3492928099995
2025-11-14 21:00:00+00:00,2942.17150578,602.513268045,148.69125024,5651.0,3610.0,2488.349487975,-38.0,68.0,-105.85669609499973
2025-11-14 22:00:00+00:00,2588.7503734800002,512.89155471,90.07712020500001,5531.0,3554.0,2165.9359389749998,-120.0,-56.0,-322.41354900000033
2025-11-14 23:00:00+00:00,3029.0807359650003,730.8001132649999,35.649648944999996,5400.0,3175.0,2333.930271645,-131.0,-379.0,167.9943326700004
2025-11-15 00:00:00+00:00,3400.021424985,885.500556945,42.816410445,5465.0,3115.0,2557.3372784850003,65.0,-60.0,223.40700684000012
